eventID,Agency,institution,hour,dtime,magnitudeType,depth,longitude,month,second,magnitude,year,latitude,day,minute
58927,KHAIR,,1,-2149.9998839104514,MS,999.0,35.5,1,1.0,7.3,-2150,31.1,1,1
58929,KHAIR,,1,-1249.9998839104514,MS,999.0,35.5,1,1.0,6.3,-1250,32.0,1,1
58930,KHAIR,,1,-758.22454144469816,MS,999.0,35.7,10,1.0,7.2,-759,33.2,11,1
58931,KHAIR,,1,-183.9998842276361,MS,999.0,36.1,1,1.0,6.6,-184,36.2,1,1
58932,KHAIR,,1,-63.999884227636109,MS,999.0,36.1,1,1.0,7.4,-64,36.2,1,1
58934,KHAIR,,1,-30.331390759766617,MS,999.0,35.5,9,1.0,6.5,-31,32.0,2,1
45538,GSHAP_TR,PAPAZ.,1,23.000116089548452,MW,999.0,30.0,1,1.0,6.3,23,37.2,1,1
70802,SBEI,,1,37.000116089548456,MS,15.0,36.3,1,1.0,6.2,37,36.0,1,1
58935,KHAIR,,1,37.222033897767631,MS,999.0,36.0,3,1.0,6.3,37,36.0,23,1
70803,SBEI,,1,53.000116089548456,MS,30.0,36.5,1,1.0,6.6,53,36.2,1,1
44734,GSHAP_TR,ANK,1,110.00011608954846,MW,999.0,36.0,1,1.0,6.7,110,36.2,1,1
58937,KHAIR,,1,115.9480612950279,MS,999.0,36.1,12,1.0,7.3,115,36.1,13,1
70804,SBEI,,1,303.00011608954844,MS,20.0,34.3,1,1.0,7.1,303,33.8,1,1
58939,KHAIR,,1,341.00011608954844,MS,999.0,36.1,1,1.0,6.1,341,36.2,1,1
58941,KHAIR,,1,362.39189691146623,MS,999.0,35.6,5,1.0,6.5,362,31.3,24,1
34,AM06,,1,363.37819828132928,MS,999.0,35.4,5,1.0,7.4,363,31.5,19,1
58943,KHAIR,,1,419.00011608954844,MS,999.0,34.2,1,1.0,6.1,419,31.2,1,1
58946,KHAIR,,1,457.70148595256217,MS,999.0,36.1,9,1.0,6.3,457,36.1,14,1
70805,SBEI,,1,494.00011608954844,MS,25.0,36.3,1,1.0,6.5,494,35.8,1,1
70806,SBEI,,1,502.63847225393204,MS,30.0,34.8,8,1.0,7.2,502,33.0,22,1
58951,KHAIR,,1,526.38093800735669,MS,999.0,36.1,5,1.0,6.8,526,36.2,20,1
58952,KHAIR,,1,528.90995183793768,MS,999.0,36.1,11,1.0,6.9,528,36.2,29,1
45586,GSHAP_TR,PAPAZ.,1,530.00011608954844,MW,999.0,30.0,1,1.0,6.5,530,36.2,1,1
70807,SBEI,,1,531.00011608954844,MS,15.0,37.2,1,1.0,6.5,531,35.5,1,1
58953,KHAIR,,1,551.50970513064431,MS,999.0,35.5,7,1.0,7.5,551,33.9,6,1
35,AM06,,1,551.51792430872649,MS,28.0,35.5,7,1.0,7.2,551,33.9,9,1
44750,GSHAP_TR,ANK,1,561.00011608954844,MW,999.0,35.9,1,1.0,6.7,561,37.2,1,1
70809,SBEI,,1,565.00011608954844,MS,30.0,36.2,1,1.0,6.1,565,36.0,1,1
58955,KHAIR,,1,579.00011608954844,MS,999.0,36.1,1,1.0,6.0,579,36.1,1,1
58956,KHAIR,,1,658.45217088406901,MS,999.0,35.5,6,1.0,6.4,658,32.5,15,1
58957,KHAIR,,1,713.21381471968539,MS,999.0,36.0,3,1.0,6.8,713,36.0,20,1
36,AM06,,1,746.0466914320142,MS,999.0,35.5,1,1.0,7.0,746,32.0,18,1
70810,SBEI,,1,747.0466914320142,MS,25.0,35.6,1,1.0,7.2,747,32.5,18,1
58962,KHAIR,,1,835.01107499365799,MS,999.0,36.0,1,1.0,6.0,835,36.0,5,1
58963,KHAIR,,1,844.71323052646221,MS,999.0,36.3,9,1.0,6.3,844,33.5,18,1
58964,KHAIR,,1,847.24669143201425,MS,999.0,36.3,4,1.0,6.1,847,33.5,1,1
70811,SBEI,,1,847.89600650050738,MS,35.0,36.3,11,1.0,7.5,847,34.4,24,1
58966,KHAIR,,1,859.26586951420597,MS,999.0,36.1,4,1.0,7.9,859,36.2,8,1
70812,SBEI,,1,859.99463663749361,MS,33.0,36.4,12,1.0,7.4,859,35.7,30,1
37,AM06,,1,860.00011577236387,MS,999.0,35.5,1,1.0,7.0,860,35.5,1,1
58967,KHAIR,,1,963.55354074708271,MS,999.0,37.0,7,1.0,6.2,963,36.5,22,1
58968,KHAIR,,1,972.00011577236387,MS,999.0,36.1,1,1.0,6.0,972,36.1,1,1
58969,KHAIR,,1,991.25765033612379,MS,22.0,36.2,4,1.0,6.5,991,33.3,5,1
2639,EMEC,KU,1,1002.8576503361238,MW,18.0,36.5,11,1.0,6.9,1002,36.5,10,1
70838,SHARE,,0,1003.2164383561644,MW,999.0,38.8,3,0.0,6.2,1003,37.1,21,0
2644,EMEC,FA,1,1016.0001157723639,MW,999.0,35.5,1,1.0,5.5,1016,32.2,1,1
2646,EMEC,FA,1,1032.1777114007791,MW,999.0,35.1,3,1.0,7.0,1032,34.8,6,1
2647,EMEC,,1,1033.9261434868088,MS,999.0,35.5,12,1.0,6.5,1033,32.5,5,1
70854,SHARE,,4,1037.9621004566211,MW,999.0,38.8,12,0.0,5.8,1037,37.1,18,0
2657,EMEC,FA,1,1047.0001160895486,MW,999.0,35.5,1,1.0,6.5,1047,31.0,1,1
2661,EMEC,FA,1,1060.0001157723639,MW,999.0,35.5,1,1.0,6.1,1060,32.2,1,1
70814,SBEI,,1,1063.5754585553018,MS,32.0,36.2,7,1.0,6.9,1063,34.4,30,1
2662,EMEC,SDM,1,1063.5809380073567,MW,32.0,36.3,8,1.0,6.8,1063,34.4,1,1
2666,EMEC,ZIL05,1,1068.0001157723639,MW,999.0,35.3,1,1.0,6.9,1068,30.1,1,1
2667,EMEC,GC,1,1068.4072195975004,MW,999.0,35.3,5,1.0,7.0,1068,32.6,29,1
70881,SHARE,,0,1091.6657534246576,MW,999.0,36.1,9,0.0,5.8,1091,36.25,1,0
2674,EMEC,KKP,1,1091.7097051306444,MW,999.0,36.1,9,1.0,6.5,1091,36.1,17,1
2676,EMEC,FA,1,1094.4138147196854,MW,999.0,36.2,6,1.0,5.2,1094,33.3,1,1
2678,EMEC,GC,1,1097.9946366374936,MW,999.0,36.1,12,1.0,5.8,1097,36.2,30,1
2681,EMEC,GC,1,1105.9781982813292,MW,999.0,35.2,12,1.0,5.3,1105,31.8,24,1
2684,EMEC,GC,6,1111.6637557394724,MW,999.0,31.2,8,1.0,5.8,1111,30.0,31,30
2685,EMEC,,1,1114.6055955416032,MS,999.0,36.0,8,1.0,6.7,1114,37.1,10,1
2686,EMEC,,1,1114.8329928018773,MS,40.0,36.5,11,1.0,7.2,1114,37.3,1,1
2687,EMEC,AMB09,1,1114.9097051306444,MW,999.0,37.2,11,1.0,6.8,1114,37.5,29,1
2690,EMEC,GC,1,1117.4823078703703,MW,999.0,35.2,6,1.0,6.3,1117,33.1,26,1
2703,EMEC,KKP,1,1138.7754585553018,MW,999.0,37.1,10,1.0,7.1,1138,36.1,11,1
2708,EMEC,KU,1,1149.0001160895486,MW,30.0,36.4,1,1.0,6.7,1149,35.9,1,1
2709,EMEC,GC,1,1150.0001160895486,MW,999.0,35.5,1,1.0,6.5,1150,31.8,1,1
2711,EMEC,,1,1151.7398421169457,MS,12.0,36.7,9,1.0,6.0,1151,32.6,28,1
2712,EMEC,GC,4,1152.0851567559705,MW,999.0,36.5,2,1.0,5.0,1152,32.5,1,1
2715,EMEC,KU,1,1156.3771649526918,MW,30.0,36.6,5,1.0,7.4,1156,36.5,18,1
2716,EMEC,GC,1,1156.7815365373913,MW,999.0,36.4,10,1.0,5.5,1156,35.4,13,1
2717,EMEC,GC,1,1156.9372742423093,MW,999.0,37.2,12,1.0,6.0,1156,36.2,9,1
2718,EMEC,,1,1157.2494311580417,MS,22.0,36.5,4,1.0,5.8,1157,35.4,2,1
70819,SBEI,,1,1157.528883212836,MS,25.0,36.6,7,1.0,6.6,1157,35.2,13,1
2719,EMEC,,1,1157.534362664891,MS,999.0,36.5,7,1.0,6.0,1157,34.5,15,1
38,AM06,,1,1157.6110749936581,MS,15.0,36.4,8,1.0,7.0,1157,35.3,12,1
58980,KHAIR,,10,1157.6203196347033,MS,999.0,36.3,8,0.0,7.2,1157,35.1,15,0
2721,EMEC,,1,1160.0001157723639,MS,999.0,32.6,1,1.0,6.0,1160,32.0,1,1
58981,KHAIR,KKP,1,1160.0001157723639,MW,999.0,35.3,1,1.0,6.5,1160,34.7,1,1
2725,EMEC,GC,1,1163.5809380073567,MW,999.0,36.1,8,1.0,6.8,1163,36.2,1,1
39,AM06,,1,1170.4905270484526,MS,35.0,36.4,6,1.0,7.1,1170,34.7,29,1
58982,KHAIR,,10,1170.4915525114154,MS,999.0,36.4,6,0.0,7.4,1170,35.9,29,0
2735,EMEC,,1,1182.0001160895486,MS,999.0,36.7,1,1.0,6.5,1182,32.6,1,1
2737,EMEC,GD,1,1183.0001160895486,MW,999.0,32.5,1,1.0,6.3,1183,34.75,1,1
70933,SHARE,,0,1190.4136986301369,MW,999.0,33.2,6,0.0,6.2,1190,37.15,1,0
58985,KHAIR,,40,1201.4210045662101,MS,999.0,36.1,6,0.0,7.5,1201,34.1,2,0
40,AM06,,1,1202.3809380073567,MS,30.0,35.9,5,1.0,7.0,1202,33.9,20,1
58986,KHAIR,,10,1202.3819634703195,MS,999.0,35.5,5,0.0,6.8,1202,32.5,20,0
2749,EMEC,AMB06,1,1212.33071686526,MW,999.0,35.0,5,1.0,7.0,1212,30.0,1,1
2750,EMEC,GC,1,1213.4713489662608,MW,999.0,32.3,6,1.0,7.0,1213,37.2,22,1
2753,EMEC,GC,6,1222.3568778855911,MW,999.0,32.8,5,1.0,6.8,1222,34.7,11,15
2776,EMEC,FA,1,1259.2192941717403,MW,999.0,35.5,3,1.0,6.5,1259,32.5,22,1
2777,EMEC,FA,1,1261.0001160895486,MW,999.0,35.5,1,1.0,7.1,1261,34.0,1,1
70980,SHARE,,0,1268.0,MW,999.0,35.8,1,0.0,6.8,1268,37.35,1,0
2783,EMEC,GC,17,1269.2923535324708,MW,999.0,36.6,4,1.0,7.0,1269,37.0,17,1
2801,EMEC,KKP,1,1284.0001157723639,MW,999.0,36.2,1,1.0,6.8,1284,33.3,1,1
71005,SHARE,,0,1287.0,MW,999.0,35.75,1,0.0,6.2,1287,35.6,1,0
2805,EMEC,GC,1,1287.0850475963978,MW,999.0,36.7,2,1.0,5.8,1287,34.7,1,1
2806,EMEC,GC,1,1287.1809380073566,MW,999.0,36.7,3,1.0,5.5,1287,34.7,8,1
2807,EMEC,GC,1,1287.2192941717403,MW,999.0,35.8,3,1.0,6.0,1287,35.5,22,1
2808,EMEC,FA,1,1287.2494311580417,MW,999.0,35.5,4,1.0,6.5,1287,33.0,2,1
71009,SHARE,,0,1290.0,MW,999.0,35.75,1,0.0,5.4,1290,35.6,1,0
2812,EMEC,GC,1,1293.0001160895486,MW,999.0,31.2,1,1.0,5.3,1293,30.0,1,1
2813,EMEC,KKP,1,1293.0275133498224,MW,999.0,34.9,1,1.0,6.0,1293,32.0,11,1
2830,EMEC,FA,1,1312.33071686526,MW,999.0,34.0,5,1.0,6.6,1312,27.7,1,1
2837,EMEC,GC,1,1322.052170884069,MW,999.0,36.3,1,1.0,5.2,1322,33.5,20,1
2849,EMEC,,1,1339.0001160895486,MS,999.0,35.5,1,1.0,6.9,1339,34.3,1,1
2851,EMEC,KKP,1,1343.0001160895486,MW,30.0,36.2,1,1.0,6.5,1343,33.3,1,1
2858,EMEC,,1,1344.002848012801,MS,30.0,37.4,1,1.0,6.7,1344,36.7,2,1
2863,EMEC,GC,1,1347.9343626648908,MW,999.0,31.2,12,1.0,4.8,1347,30.0,8,1
2870,EMEC,GC,1,1350.4960065005073,MW,999.0,32.6,7,1.0,7.0,1350,34.7,1,1
2871,EMEC,GC,1,1352.7760720565168,MW,999.0,31.2,10,1.0,4.4,1352,30.0,11,1
71072,SHARE,,0,1355.0,MW,999.0,35.75,1,0.0,5.4,1355,35.6,1,0
2897,EMEC,GC,1,1366.0001160895486,MW,999.0,35.5,1,1.0,4.8,1366,33.0,1,1
2905,EMEC,GC,1,1373.7973763635212,MW,999.0,31.2,10,1.0,4.4,1373,30.0,19,1
2911,EMEC,GC,1,1385.7151845826991,MW,999.0,31.2,9,1.0,4.2,1385,30.0,19,1
2913,EMEC,GC,7,1386.5406107623035,MW,999.0,31.2,7,1.0,4.2,1386,30.0,17,45
2922,EMEC,GC,1,1392.2815365373913,MW,999.0,33.0,4,1.0,6.5,1392,35.0,13,1
2929,EMEC,GC,1,1399.7179243087264,MW,999.0,36.3,9,1.0,4.2,1399,33.5,20,1
2936,EMEC,GC,1,1403.9617599251649,MW,999.0,37.2,12,1.0,6.5,1403,36.2,18,1
2938,EMEC,,1,1404.1367277942218,MS,30.0,36.2,2,1.0,7.2,1404,35.7,20,1
58994,KHAIR,,10,1404.1432149362477,MS,999.0,36.3,2,0.0,6.0,1404,35.9,22,0
2940,EMEC,GC,1,1404.8443780674459,MW,999.0,37.2,11,1.0,4.8,1404,36.2,5,1
2945,EMEC,KKP,1,1407.3234037607813,MW,999.0,36.3,4,1.0,6.9,1407,35.7,29,1
2946,EMEC,,1,1408.9919190510525,MS,25.0,36.1,12,1.0,7.2,1408,35.8,29,1
2963,EMEC,GC,1,1422.4877873224252,MW,999.0,31.2,6,1.0,4.2,1422,30.0,28,1
2966,EMEC,GC,3,1425.4743170027905,MW,999.0,31.2,6,1.0,5.2,1425,30.0,23,1
2982,EMEC,GC,1,1434.8466914320143,MW,999.0,31.2,11,1.0,4.6,1434,30.0,6,1
2986,EMEC,GC,14,1438.1194083269913,MW,999.0,31.2,2,1.0,4.1,1438,30.0,13,1
3008,EMEC,GC,1,1455.1754585553019,MW,999.0,31.2,3,1.0,4.6,1455,30.0,6,1
3018,EMEC,AMB06,1,1458.8740886922881,MW,999.0,35.5,11,1.0,7.1,1458,31.0,16,1
3031,EMEC,GC,1,1467.9508010210552,MW,999.0,31.2,12,1.0,5.2,1467,30.0,14,1
3048,EMEC,GC,1,1476.8006622204514,MW,999.0,31.2,10,1.0,4.8,1476,30.0,20,1
3054,EMEC,GC,8,1479.7899562721968,MW,999.0,33.4,10,1.0,5.0,1479,35.2,16,1
3068,EMEC,GC,1,1483.4494311580415,MW,999.0,31.2,6,1.0,4.4,1483,30.0,14,1
3071,EMEC,GC,1,1484.2405529308339,MW,999.0,37.2,3,1.0,4.8,1484,36.2,29,1
3080,EMEC,GC,17,1491.3115316146625,MW,999.0,33.4,4,1.0,6.5,1491,34.9,24,1
3091,EMEC,GC,1,1498.7124448566717,MW,999.0,31.2,9,1.0,4.8,1498,30.0,18,1
3137,EMEC,KU,1,1513.0001160895486,MW,14.0,36.5,1,1.0,7.5,1513,37.5,1,1
3208,EMEC,KKP,11,1546.0368740804161,MW,999.0,35.3,1,1.0,6.1,1546,32.0,14,1
3254,EMEC,GD,1,1567.3124448566718,MW,999.0,33.0,4,1.0,5.3,1567,34.5,25,1
71477,SHARE,,0,1567.7643835616439,MW,999.0,33.05,10,0.0,5.4,1567,34.65,7,0
71478,SHARE,,0,1567.9150684931508,MW,999.0,32.4,12,0.0,5.4,1567,34.75,1,0
70826,SBEI,,1,1568.7733398160797,MS,12.0,35.5,10,1.0,6.1,1568,35.5,10,1
3293,EMEC,GD,1,1577.0740886922881,MW,999.0,33.0,1,1.0,5.8,1577,34.5,28,1
3328,EMEC,AMB06,1,1588.0083124936755,MW,999.0,36.0,1,1.0,7.2,1588,29.0,4,1
3330,EMEC,AMA,6,1588.2657123115259,MW,999.0,31.6,4,1.0,5.2,1588,29.4,7,1
3471,EMEC,,1,1626.0549106100964,MS,20.0,37.1,1,1.0,7.1,1626,36.5,21,1
3599,EMEC,,1,1656.0848152259159,MS,999.0,36.2,2,1.0,6.7,1656,34.9,1,1
3844,EMEC,,1,1705.8960065005074,MS,35.0,36.6,11,1.0,6.8,1705,33.7,24,1
3908,EMEC,GD,1,1718.9398421169458,MW,999.0,33.25,12,1.0,6.3,1718,35.25,10,1
3955,EMEC,,1,1726.2850475963978,MS,15.0,36.6,4,1.0,6.2,1726,36.3,15,1
4005,EMEC,GD,1,1735.9151845826991,MW,999.0,34.0,12,1.0,6.3,1735,35.0,1,1
4021,EMEC,,1,1738.7316229388634,MS,10.0,36.5,9,1.0,6.2,1738,36.7,25,1
4064,EMEC,FA,1,1746.5069654046169,MW,999.0,36.0,7,1.0,5.2,1746,33.0,5,1
72397,SHARE,,0,1752.5519125683061,MW,999.0,35.75,7,0.0,6.8,1752,35.6,21,0
4107,EMEC,FA,1,1753.9562804731102,MW,999.0,36.0,12,1.0,6.0,1753,33.0,16,1
72440,SHARE,,0,1756.0437158469945,MW,999.0,33.4,1,0.0,5.0,1756,35.1,17,0
4172,EMEC,SDM,3,1759.8278253741755,MW,20.0,35.6,10,1.0,6.5,1759,33.1,30,45
59002,KHAIR,,34,1759.8313736681887,MS,999.0,35.6,10,0.0,6.6,1759,33.1,30,50
44,AM06,,1,1759.8987462265347,MS,30.0,35.9,11,1.0,7.2,1759,33.7,25,1
59003,KHAIR,,19,1759.900842846271,MS,999.0,35.9,11,0.0,7.4,1759,33.7,25,23
72908,SHARE,,0,1796.3142076502731,MW,999.0,35.75,4,0.0,6.2,1796,35.6,25,0
4509,EMEC,,1,1796.3170556630744,MS,20.0,36.2,4,1.0,6.7,1796,35.3,26,1
59004,KHAIR,,10,1796.3180783242258,MS,999.0,36.0,4,0.0,6.6,1796,35.7,26,0
4539,EMEC,,1,1802.0001160895486,MS,999.0,36.2,1,1.0,6.1,1802,34.0,1,1
4657,EMEC,FA,1,1814.0001160895486,MW,999.0,35.8,1,1.0,6.0,1814,32.8,1,1
4735,EMEC,,1,1822.6138147196855,MS,18.0,36.75,8,1.0,7.0,1822,36.1,13,1
70835,SBEI,SDM,1,1822.6138147196855,MW,999.0,36.8,8,1.0,7.4,1822,36.7,13,1
4878,EMEC,KKP,4,1834.3894996511922,MW,999.0,35.6,5,1.0,6.1,1834,31.3,23,1
59007,KHAIR,,40,1834.393607305936,MS,999.0,35.6,5,0.0,6.2,1834,31.3,23,0
4910,EMEC,AMB06,1,1837.0001160895486,MW,999.0,35.5,1,1.0,7.0,1837,33.3,1,1
59008,KHAIR,,14,1837.0016628614917,MS,999.0,35.5,1,0.0,7.0,1837,33.0,1,34
73490,SHARE,,0,1842.5260273972603,MW,999.0,30.0,7,0.0,5.4,1842,37.5,12,0
73528,SHARE,,0,1845.1397260273973,MW,999.0,33.4,2,0.0,5.0,1845,35.15,21,0
5052,EMEC,AMA,8,1847.5982020865042,MW,999.0,30.8,8,1.0,5.9,1847,29.7,7,15
5552,EMEC,AMA,3,1868.1369820443736,MW,999.0,33.0,2,1.0,5.6,1868,32.0,20,15
5672,EMEC,,1,1872.2542141330196,MS,10.0,36.5,4,1.0,6.1,1872,36.2,3,1
59010,KHAIR,,74,1872.2626235200364,MS,999.0,36.5,4,6.0,7.2,1872,36.4,3,53
74261,SHARE,,5,1872.3695070582878,MW,999.0,36.1,5,0.0,5.8,1872,36.2,15,45
74341,SHARE,,0,1875.6356164383562,MW,999.0,36.1,8,0.0,5.8,1875,36.2,21,0
74368,SHARE,,0,1876.4153005464482,MW,999.0,30.2,6,0.0,5.4,1876,37.7,1,0
5853,EMEC,AMA,18,1879.5253444000507,MW,999.0,33.0,7,1.0,6.0,1879,29.0,11,1
6368,EMEC,AA,2,1894.0331050545408,MW,999.0,34.7,1,1.0,5.7,1894,35.6,13,0
48,AM93,,20,1894.0351598173515,MS,999.0,34.7,1,0.0,5.8,1894,35.6,13,0
6387,EMEC,KU,1,1894.3644996511923,MW,30.0,35.6,5,1.0,6.2,1894,36.6,14,1
6482,EMEC,AMA,2,1895.931811295028,MW,999.0,31.2,12,1.0,5.3,1895,30.6,7,40
6498,EMEC,FA,1,1896.3334491056971,MW,999.0,36.0,5,1.0,5.5,1896,34.0,2,1
6501,EMEC,POU,4,1896.4922681706639,MW,999.0,33.1,6,1.0,6.5,1896,34.45,29,5
49,AM93,,20,1896.494168785418,MS,999.0,33.0,6,43.0,6.5,1896,34.3,29,46
6504,EMEC,POU,6,1896.5035120990185,MW,999.0,33.0,7,1.0,5.6,1896,34.3,3,51
50,AM93,,65,1896.5101510321797,MS,999.0,33.0,7,0.0,5.6,1896,34.3,3,10
6695,EMEC,POU,0,1900.011063578133,MW,999.0,34.0,1,1.0,6.1,1900,34.45,5,55
51,AM93,,55,1900.0172374746321,MS,999.0,34.5,1,1.0,5.9,1900,34.0,5,0
6698,EMEC,AMA,5,1900.0472013254694,MW,999.0,33.0,1,1.0,4.8,1900,29.0,18,29
6700,EMEC,KU,2,1900.07151829655,MW,999.0,37.37,1,1.0,5.3,1900,37.63,27,30
6709,EMEC,AMA,17,1900.1773934868088,MW,999.0,33.0,3,1.0,6.2,1900,29.0,6,58
6794,EMEC,KKP,23,1902.1861967592592,MW,999.0,35.2,3,1.0,5.7,1902,31.8,9,5
6841,EMEC,KKP,22,1902.2409246892441,MW,999.0,35.4,3,1.0,5.7,1902,32.2,29,30
41180,GII,,0,1903.2383561643835,MB,10.0,35.4954,3,0.0,5.6,1903,32.0957,29,0
45241,GSHAP_TR,,22,1903.2409246575342,MW,10.0,35.4,3,0.0,5.7,1903,32.2,29,30
68467,KOERI,,0,1903.5095890728057,MD,5.0,32.5,7,1.0,4.7,1903,37.8,6,0
6941,EMEC,PAP,18,1903.547273623795,MW,20.0,30.0,7,1.0,5.7,1903,35.0,19,7
6952,EMEC,POU,14,1903.6537405187721,MW,999.0,33.2,8,1.0,5.0,1903,34.7,27,46
6963,EMEC,POU,11,1903.7656621321664,MW,999.0,36.5,10,1.0,5.2,1903,36.5,7,12
58893,ISC-GEM,,12,1905.9246958384069,MW,15.0,38.83,12,7.96,5.6,1905,37.216,4,20
7213,EMEC,POU,7,1906.146063578133,MW,999.0,33.5,2,1.0,5.6,1906,34.3,23,31
53,AM93,,73,1906.153559741248,MS,999.0,33.5,2,0.0,5.6,1906,34.3,23,11
41181,GII,,0,1906.1616438356164,!MB,10.0,35.393,3,0.0,3.7,1906,33.8182,1,0
7291,EMEC,AMA,13,1906.9851275050735,MW,999.0,33.4,12,1.0,5.3,1906,27.2,26,43
44863,GSHAP_TR,ANK,1,1907.0302530758497,MW,999.0,34.5,1,1.0,6.2,1907,37.6,12,1
7340,EMEC,,12,1907.4397641108574,MD,5.0,35.4,6,1.0,5.1,1907,33.7,10,20
7342,EMEC,,15,1907.4730061199898,MD,5.0,35.4,6,1.0,5.2,1907,33.7,22,32
45228,GSHAP_TR,IPRG,17,1907.4732496511922,MW,999.0,35.3,6,1.0,5.7,1907,33.6,22,40
41184,GII,,17,1907.5554414003045,MB,10.0,35.3927,7,0.0,5.2,1907,33.71,22,40
68462,KOERI,,0,1907.9150685248605,MD,5.0,34.5,12,1.0,6.6,1907,37.6,1,0
68461,KOERI,,0,1908.0874317256123,MD,5.0,34.5,2,1.0,5.2,1908,37.5,2,0
7393,EMEC,KU,1,1908.087547466353,MW,999.0,34.5,2,1.0,5.4,1908,37.5,2,1
7399,EMEC,,3,1908.1287568622242,MD,5.0,35.8,2,1.0,6.3,1908,37.4,17,0
7458,EMEC,KOERI,11,1908.829178082625,MW,30.0,36.8,10,1.0,5.5,1908,37.6,30,30
68458,KOERI,,0,1910.2136986618468,MD,5.0,34.6,3,1.0,5.2,1910,36.8,20,0
7645,EMEC,KU,1,1910.2138147196854,MW,999.0,34.6,3,1.0,5.4,1910,36.8,20,1
41185,GII,,19,1910.5227625570776,MB,10.0,35.9006,7,0.0,4.9,1910,33.8164,10,24
7709,EMEC,AMA,1,1911.011185343734,MW,999.0,31.3,1,1.0,4.4,1911,30.0,5,59
7716,EMEC,AMA,17,1911.0705004122274,MW,999.0,33.7,1,1.0,4.9,1911,28.0,26,35
7757,EMEC,KOERI,20,1911.3283904426687,MW,180.0,30.0,4,1.0,6.0,1911,36.0,30,42
41186,GII,,0,1911.5287671232877,!MD,10.0,35.393,7,0.0,3.4,1911,33.8182,13,0
7789,EMEC,AMA,20,1911.640683060629,MW,999.0,32.6,8,1.0,4.9,1911,28.8,22,23
7840,EMEC,POU,0,1912.2405225726068,MW,999.0,35.8,3,1.0,4.7,1912,35.6,29,45
41187,GII,,13,1913.8672850076105,MD,10.0,35.6965,11,0.0,4.2,1913,34.0157,13,25
8054,EMEC,KOERI,22,1914.7559494228817,MW,14.0,30.4,10,1.0,6.6,1914,37.7,3,7
58894,ISC-GEM,,22,1914.755949624556,MW,15.0,30.021,10,7.36,7.0,1914,37.629,3,7
8129,EMEC,KOERI,4,1915.3786301686962,MW,10.0,39.47,5,1.0,5.5,1915,37.62,19,48
8195,EMEC,KOERI,6,1915.9815182965499,MW,10.0,36.14,12,1.0,5.4,1915,36.47,25,6
41188,GII,,12,1918.7438489345509,MB,10.0,36.0772,9,0.0,6.5,1918,35.2396,29,7
58895,ISC-GEM,,12,1918.743849388318,MW,15.0,35.608,9,14.31,6.6,1918,35.077,29,7
54,AM93,,12,1918.7438495687468,MS,999.0,34.8,9,20.0,6.3,1918,35.1,29,7
8483,EMEC,AMA,2,1918.7481925735667,MW,999.0,31.3,10,1.0,4.9,1918,29.5,1,10
55,AM93,,20,1919.6324530695078,MS,30.0,34.7,8,20.0,5.7,1919,35.2,19,17
8543,EMEC,,20,1919.6598497272958,MD,5.0,34.7,8,1.0,5.3,1919,35.2,29,17
8649,EMEC,AMA,2,1920.7488805719995,MW,999.0,31.3,10,1.0,4.8,1920,29.5,1,10
8691,EMEC,AA,19,1921.0980765157281,MW,999.0,35.5,2,1.0,5.2,1921,36.0,5,9
8709,EMEC,POU,16,1921.3004642630644,MW,999.0,34.0,4,1.0,5.8,1921,34.6,20,4
41190,GII,,16,1921.3004648655506,MB,10.0,32.998,4,20.0,5.3,1921,33.9967,20,4
41191,GII,,8,1921.3022831050228,MB,10.0,35.4983,4,0.0,4.1,1921,32.9975,21,0
8756,EMEC,POU,6,1921.7596061960933,MW,999.0,35.2,10,1.0,5.1,1921,36.4,5,9
8758,EMEC,POU,19,1921.7610902143581,MW,33.0,35.2,10,1.0,5.7,1921,36.4,5,9
58,AM93,,60,1921.7659303652968,MS,999.0,35.2,10,0.0,5.1,1921,36.4,5,93
41192,GII,,0,1922.2494044901066,MB,10.0,34.7835,4,0.0,5.4,1922,34.7281,2,47
59,AM93,,46,1922.2545662417554,MS,999.0,34.8,4,1.0,5.2,1922,34.7,2,0
8807,EMEC,AMA,19,1922.46251525241,MW,999.0,32.0,6,1.0,4.9,1922,28.8,18,38
8817,EMEC,AMA,20,1922.5749772006595,MW,999.0,31.2,7,1.0,4.8,1922,30.3,29,48
8830,EMEC,KOERI,3,1922.6579452371893,MW,30.0,32.73,8,1.0,5.2,1922,37.37,29,36
8834,EMEC,AMA,1,1922.6823192858956,MW,999.0,34.0,9,1.0,4.9,1922,28.0,7,7
8880,EMEC,AFS,18,1923.1582477486047,MW,10.0,35.41,2,1.0,4.0,1923,32.7,27,15
8953,EMEC,AMA,13,1923.9357915081177,MW,999.0,31.4,12,1.0,4.9,1923,29.2,8,32
8956,EMEC,POU,14,1923.9714821473872,MW,33.0,36.0,12,1.0,5.2,1923,36.2,21,11
68441,KOERI,,17,1924.1330903410242,MW,35.0,34.0,2,56.0,5.6,1924,34.5,18,3
41195,GII,,17,1924.1330904675167,MB,10.0,33.9366,2,0.0,5.9,1924,34.4247,18,4
45229,GSHAP_TR,POU,17,1924.1330904991398,MW,999.0,34.3,2,1.0,6.0,1924,34.8,18,4
41196,GII,,20,1924.1580221615059,MD,10.0,36.2012,2,0.0,6.0,1924,32.7054,27,4
59014,KHAIR,,20,1924.1580607417527,MW,33.0,36.0,2,20.0,5.6,1924,33.0,27,24
