eventID,Agency,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,magnitudeType,cluster_index
12673,EMEC,1957,3,15,11,52,1,,33.02,34.75,,,,999,,5.2,,MW,0
41271,GII,1957,7,18,8,33,0,,34.69,33.81,,,,10,,4.4,,MB,0
41272,GII,1957,7,29,1,19,45,,36.90,34.80,,,,10,,4.3,,MD,0
41273,GII,1957,11,3,9,56,0,,35.90,32.50,,,,10,,5.4,,MB,87
12849,EMEC,1958,3,6,8,14,1,,31.44,36.22,,,,70,,4.8,,MW,0
12866,EMEC,1958,4,13,12,2,1,,34.80,29.00,,,,999,,4.8,,MW,0
12868,EMEC,1958,4,22,10,2,1,,30.46,36.58,,,,80,,4.9,,MW,0
12961,EMEC,1958,11,6,21,14,1,,31.35,37.00,,,,40,,4.9,,MW,0
41276,GII,1959,4,10,13,22,0,,35.39,33.41,,,,10,,4.2,,MD,632
68217,KOERI,1959,6,13,12,1,57.8,,32.51,34.78,,,,60,,5.8,,MW,52
13121,EMEC,1959,9,28,10,16,1,,30.08,35.74,,,,100,,5.3,,MW,0
68213,KOERI,1960,5,19,17,46,24,,34.00,36.00,,,,60,,4.7,,MW,0
13326,EMEC,1960,11,28,5,12,1,,31.09,36.11,,,,80,,5.2,,MW,0
13389,EMEC,1961,6,1,16,31,1,,36.76,37.65,,,,40,,5.3,,MW,0
13427,EMEC,1961,9,10,16,17,1,,36.11,37.02,,,,100,,4.9,,MW,0
13431,EMEC,1961,9,15,1,46,1,,33.80,34.90,,,,36,,6.0,,MW,34
13502,EMEC,1962,2,18,11,8,1,,33.02,36.02,,,,999,,4.5,,MW,315
13588,EMEC,1962,5,24,1,9,1,,32.00,35.60,,,,10,,4.0,,MW,0
13626,EMEC,1962,8,7,5,15,1,,30.34,35.73,,,,100,,4.7,,MW,0
13627,EMEC,1962,8,12,22,40,1,,33.30,35.80,,,,10,,4.1,,MW,0
13630,EMEC,1962,8,18,4,29,1,,32.52,36.97,,,,140,,4.9,,MW,0
13655,EMEC,1962,9,16,7,1,1,,31.50,29.70,,,,999,,4.6,,MW,0
13677,EMEC,1962,11,24,2,8,1,,30.70,29.40,,,,999,,4.8,,MW,0
13726,EMEC,1963,3,22,22,28,1,,33.00,34.80,,,,10,,5.0,,MW,0
68374,NCEDCB,1963,5,23,10,15,8.9,,30.00,36.60,,,,226,,5.6,,MW,0
103,AM93,1963,9,12,81,85,5,,32.18,34.72,,,,999,,5.2,,MS,121
68377,NCEDCB,1963,11,22,21,41,30.8,,30.00,37.50,,,,20,,5.1,,MB,140
13826,EMEC,1964,1,7,22,14,1,,32.80,34.50,,,,999,,4.0,,MW,0
13833,EMEC,1964,2,2,6,26,1,,35.80,36.51,,,,81,,4.2,,MW,0
68378,NCEDCB,1964,4,23,14,23,43.2,,37.90,36.90,,,,57,,4.8,,MB,0
13918,EMEC,1964,6,28,11,15,1,,32.35,34.77,,,,65,,5.0,,MW,153
41290,GII,1964,6,28,16,8,0,,35.28,35.46,,,,10,,4.1,,MB,0
81742,SHARE,1964,7,15,17,23,0,,34.50,34.50,,,,999,,4.9,,MW,0
13926,EMEC,1964,7,16,17,40,1,,30.78,36.14,,,,72,,4.8,,MW,0
13936,EMEC,1964,8,22,10,14,1,,30.60,36.93,,,,133,,4.3,,MW,0
13959,EMEC,1964,9,19,16,57,1,,40.00,37.50,,,,30,,4.7,,MW,0
13962,EMEC,1964,9,23,1,41,1,,32.70,34.20,,,,67,,4.9,,MW,0
13985,EMEC,1964,10,18,17,31,1,,32.50,31.50,,,,999,,4.9,,MW,0
68383,NCEDCB,1964,11,17,22,50,53.7,,35.20,36.70,,,,37,,4.5,,MB,0
14000,EMEC,1964,11,17,22,52,1,,35.08,34.95,,,,10,,4.0,,MW,0
14020,EMEC,1964,12,30,1,14,1,,34.20,36.40,,,,128,,5.0,,MW,154
14085,EMEC,1965,3,17,3,52,1,,32.30,34.64,,,,52,,4.8,,MW,206
14093,EMEC,1965,3,26,20,29,1,,30.94,36.82,,,,111,,5.2,,MW,0
14097,EMEC,1965,4,1,1,11,1,,35.77,35.95,,,,40,,4.4,,MW,0
14122,EMEC,1965,5,2,11,52,1,,35.30,33.30,,,,10,,4.2,,MW,0
41300,GII,1965,6,8,22,5,0,,33.68,34.02,,,,10,,4.2,,MD,0
58897,IRIS,1965,11,25,2,6,32,,36.22,37.24,,,,50,,4.8,,MB,208
14290,EMEC,1966,1,22,0,23,1,,29.95,37.65,,,,32,,4.9,,MW,0
14291,EMEC,1966,1,25,11,24,1,,31.50,30.20,,,,999,,4.2,,MW,0
58895,IRIS,1966,3,14,21,25,13,,31.97,36.27,,,,109,,4.5,,MB,0
14401,EMEC,1966,4,8,13,46,1,,30.99,35.81,,,,50,,4.7,,MW,0
14439,EMEC,1966,5,9,3,51,1,,30.98,37.05,,,,132,,5.1,,MW,0
41306,GII,1966,6,23,18,15,0,,35.24,35.64,,,,10,,4.2,,MD,0
14516,EMEC,1966,6,26,13,17,1,,35.92,36.84,,,,58,,4.5,,MB,0
14652,EMEC,1966,9,25,3,10,1,,29.97,37.77,,,,44,,5.1,,MW,0
14710,EMEC,1966,11,30,17,16,1,,36.20,33.90,,,,999,,4.8,,MW,0
41313,GII,1966,12,26,7,6,20,,32.00,32.99,,,,33,,4.7,,MB,0
14729,EMEC,1966,12,29,7,41,1,,30.70,36.10,,,,74,,4.6,,MW,0
14812,EMEC,1967,4,7,18,33,1,,36.24,37.36,,,,32,,5.0,,MW,141
14817,EMEC,1967,4,17,21,37,1,,32.84,34.50,,,,41,,4.8,,MW,172
14905,EMEC,1967,6,15,14,56,1,,32.43,34.09,,,,52,,4.9,,MW,156
14922,EMEC,1967,7,1,3,24,1,,31.30,36.20,,,,69,,4.6,,MW,231
14950,EMEC,1967,7,21,20,48,1,,34.20,34.42,,,,10,,4.6,,MW,232
15023,EMEC,1967,8,26,14,18,1,,30.44,37.59,,,,49,,4.8,,MW,175
82775,SHARE,1968,1,8,18,45,48,,32.00,36.60,,,,999,,4.9,,MW,0
15215,EMEC,1968,2,12,1,57,1,,31.54,36.25,,,,78,,4.5,,MW,0
15295,EMEC,1968,2,23,2,41,1,,30.55,36.99,,,,97,,4.4,,MW,0
15373,EMEC,1968,3,26,19,37,1,,35.47,34.08,,,,37,,5.1,,MW,126
41327,GII,1968,4,9,13,16,0,,35.60,32.70,,,,10,,4.2,,MD,0
58876,IRIS,1968,5,30,12,32,11,,36.20,36.30,,,,33,,4.4,,MB,0
15487,EMEC,1968,6,16,8,34,1,,34.27,36.70,,,,52,,4.5,,MW,280
15626,EMEC,1968,9,17,21,13,1,,31.24,35.34,,,,24,,4.8,,MW,177
68409,NCEDCB,1968,9,23,21,27,19.9,,40.71,36.39,,,,31,,4.4,,MB,0
15699,EMEC,1968,11,6,13,41,1,,32.73,35.13,,,,65,,5.0,,MW,0
41334,GII,1968,12,4,23,42,0,,35.60,31.80,,,,10,,4.2,,MB,0
15745,EMEC,1968,12,15,8,1,1,,30.00,36.10,,,,999,,4.3,,MW,0
41335,GII,1969,1,2,9,10,0,,35.00,30.49,,,,10,,4.2,,MD,563
15772,EMEC,1969,1,8,3,4,1,,31.10,37.80,,,,33,,4.5,,MW,0
15832,EMEC,1969,3,4,1,47,1,,31.04,36.98,,,,109,,5.1,,MW,130
41342,GII,1969,3,31,7,15,54.4,,33.92,27.61,,,,33,,6.1,,MB,26
68417,NCEDCB,1969,3,31,9,1,12.7,,34.38,28.40,,,,33,,4.9,,MB,0
41348,GII,1969,4,4,6,42,57,,32.90,27.70,,,,33,,4.5,,MB,0
15991,EMEC,1969,5,15,13,8,1,,35.00,37.29,,,,86,,4.7,,MW,213
15998,EMEC,1969,5,19,18,14,1,,35.31,37.75,,,,55,,4.7,,MW,0
16005,EMEC,1969,5,24,11,49,1,,35.31,36.82,,,,44,,4.5,,MW,0
68437,NCEDCB,1969,9,4,17,18,48.8,,39.13,35.34,,,,33,,4.7,,MB,0
16213,EMEC,1969,11,30,0,39,1,,35.60,35.70,,,,33,,4.4,,MW,0
68119,KOERI,1969,12,11,8,46,29.1,,31.28,35.35,,,,30,,5.3,,MW,95
58835,IRIS,1969,12,13,10,3,6,,30.50,36.20,,,,113,,4.4,,MB,0
41366,GII,1970,1,9,6,16,14,,34.00,30.20,,,,33,,4.6,,MB,0
16274,EMEC,1970,1,27,21,21,1,,30.00,31.00,,,,999,,4.6,,MW,0
16277,EMEC,1970,2,1,3,4,1,,32.70,34.49,,,,17,,4.8,,MW,182
41368,GII,1970,3,16,2,17,0,,32.57,35.12,,,,10,,4.2,,MD,0
58830,IRIS,1970,3,20,8,50,4,,33.50,36.90,,,,33,,5.5,,MB,0
58829,IRIS,1970,3,28,21,33,11,,30.40,37.60,,,,33,,4.5,,MB,0
58828,IRIS,1970,3,28,21,54,7,,30.00,37.10,,,,33,,4.0,,!MB,0
16425,EMEC,1970,4,4,4,48,1,,33.70,34.20,,,,33,,4.3,,MB,434
58823,IRIS,1970,5,18,8,37,40,,31.70,36.20,,,,56,,4.3,,MB,0
58822,IRIS,1970,5,24,4,37,11,,40.70,32.70,,,,33,,4.1,,MB,0
16763,EMEC,1970,7,30,5,0,1,,35.50,34.40,,,,33,,5.0,,MW,0
16819,EMEC,1970,9,9,0,12,1,,32.21,34.59,,,,49,,4.9,,MW,159
41377,GII,1970,9,29,4,1,17,,34.40,33.20,,,,33,,4.0,,!MB,0
68444,NCEDCB,1970,10,5,14,53,11.7,,38.90,35.12,,,,33,,4.8,,MB,0
16863,EMEC,1970,10,8,2,45,1,,35.51,31.39,,,,10,,4.7,,MW,214
41382,GII,1970,12,19,12,15,36,,33.88,27.44,,,,39,,4.8,,MB,183
41384,GII,1970,12,26,9,20,40,,33.70,34.20,,,,33,,4.0,,!MB,766
17049,EMEC,1971,2,22,14,27,1,,30.30,37.24,,,,47,,5.3,,MW,98
17082,EMEC,1971,3,27,10,18,1,,31.40,30.40,,,,999,,4.4,,MW,0
17098,EMEC,1971,4,16,21,27,1,,35.43,33.63,,,,7,,4.9,,MW,161
17118,EMEC,1971,4,30,6,10,1,,36.18,37.76,,,,60,,4.5,,MW,0
58805,IRIS,1971,5,12,5,17,58,,32.07,37.42,,,,33.7,,4.4,,MB,344
58774,IRIS,1971,5,26,3,44,38,,30.17,35.70,,,,33,,4.8,,MS,186
41392,GII,1971,6,20,10,22,0,,32.61,28.76,,,,10,,4.2,,MD,0
17265,EMEC,1971,6,29,9,8,1,,36.85,37.11,,,,35,,5.3,,MW,101
58767,IRIS,1971,6,29,9,21,38,,34.97,36.42,,,,33,,4.2,,MB,0
58766,IRIS,1971,6,29,10,9,35,,30.14,36.48,,,,33,,4.3,,MB,0
41394,GII,1971,7,8,23,40,56.299,,33.83,27.54,,,,35,,4.8,,MB,187
17340,EMEC,1971,9,7,16,23,1,,35.72,32.91,,,,10,,4.0,,MW,0
17344,EMEC,1971,9,9,15,10,1,,30.18,37.34,,,,49,,5.5,,MW,74
17410,EMEC,1971,11,8,17,55,1,,35.61,33.31,,,,10,,4.0,,MW,787
17494,EMEC,1972,2,8,5,51,1,,36.20,33.90,,,,999,,4.5,,MW,0
58746,IRIS,1972,3,31,8,16,29,,31.00,37.00,,,,5,,4.9,,MD,0
58745,IRIS,1972,4,9,5,45,11,,35.62,36.66,,,,33,,4.1,,MB,0
17655,EMEC,1972,6,23,6,50,1,,32.25,36.55,,,,43,,4.4,,MW,353
68484,NCEDCB,1972,6,28,9,49,34.9,,33.76,27.65,,,,15,,5.6,,MB,67
17698,EMEC,1972,7,31,23,55,1,,31.23,35.67,,,,68,,4.5,,MW,293
68486,NCEDCB,1972,8,3,21,39,26,,32.71,37.71,,,,41,,4.5,,MB,295
18043,EMEC,1973,3,21,8,16,1,,30.21,37.15,,,,32,,4.4,,MW,356
18162,EMEC,1973,7,28,18,55,1,,31.39,36.06,,,,77,,4.6,,MW,249
18191,EMEC,1973,9,2,4,1,1,,35.61,32.81,,,,10,,4.2,,MW,0
18203,EMEC,1973,9,18,8,47,1,,30.36,36.85,,,,35,,4.7,,MW,219
18258,EMEC,1973,11,8,15,49,1,,35.60,35.40,,,,999,,4.5,,MW,0
58724,IRIS,1974,1,9,0,50,43,,40.09,35.44,,,,30.4,,4.3,,MB,0
18338,EMEC,1974,1,9,16,3,1,,30.81,34.63,,,,30,,4.2,,MW,0
41427,GII,1974,3,26,20,42,0,,33.49,28.17,,,,10,,4.2,,MB,605
58721,IRIS,1974,4,28,0,55,36,,31.78,36.00,,,,89,,4.3,,MB,477
58720,IRIS,1974,4,29,20,4,37,,31.64,30.59,,,,12.2,,5.0,,MB,0
67830,KOERI,1974,6,12,10,19,48.8,,37.28,34.10,,,,33,,4.9,,MW,164
58717,IRIS,1974,6,26,14,24,39,,34.74,36.63,,,,44.7,,5.0,,MB,148
67827,KOERI,1974,7,20,20,7,38.5,,38.43,33.34,,,,30,,4.3,,MW,0
58713,IRIS,1974,8,15,5,37,54,,30.13,36.28,,,,88.4,,4.2,,ML,0
18609,EMEC,1974,9,6,5,17,1,,35.71,29.91,,,,10,,4.0,,MW,0
18622,EMEC,1974,9,13,4,55,1,,36.06,37.40,,,,59,,4.3,,MW,0
41439,GII,1974,10,11,9,16,0,,33.65,35.96,,,,10,,4.2,,MD,0
68500,NCEDCB,1974,11,23,21,47,33.9,,31.95,37.72,,,,33,,4.3,,MB,0
18766,EMEC,1975,1,1,0,30,1,,33.06,33.53,,,,10,,5.4,,MS,0
18767,EMEC,1975,1,1,0,30,1,,36.49,36.67,,,,35,,5.1,,MW,134
18828,EMEC,1975,1,28,21,12,1,,33.81,34.54,,,,35,,4.9,,MW,0
18947,EMEC,1975,4,29,18,45,1,,31.47,36.90,,,,30,,4.2,,MW,0
18948,EMEC,1975,4,30,4,28,1,,30.74,36.19,,,,61,,5.9,,MW,43
18963,EMEC,1975,5,12,3,18,1,,34.00,27.80,,,,999,,4.2,,MW,0
19076,EMEC,1975,8,12,16,6,1,,31.16,37.04,,,,107,,4.3,,MW,0
67802,KOERI,1975,9,20,18,58,43.3,,29.98,37.54,,,,52,,4.0,,!MB,0
19280,EMEC,1976,1,12,17,50,1,,32.63,34.44,,,,36,,5.3,,MW,106
105,AM93,1976,1,12,20,20,0,,31.72,34.38,,,,46.6,,5.4,,MS,0
19550,EMEC,1976,7,15,20,24,1,,35.90,37.55,,,,55,,4.9,,MW,0
19584,EMEC,1976,7,30,7,23,1,,35.90,36.71,,,,58,,4.4,,MW,0
58681,IRIS,1976,8,17,17,54,23,,30.32,37.31,,,,999,,4.2,,ML,0
19630,EMEC,1976,9,1,21,12,1,,30.02,36.03,,,,999,,4.4,,MW,370
19640,EMEC,1976,9,8,0,9,1,,31.50,35.90,,,,999,,4.6,,MW,255
19671,EMEC,1976,9,24,13,40,1,,31.81,36.37,,,,33,,4.5,,MW,312
19692,EMEC,1976,10,4,18,38,1,,34.39,34.10,,,,33,,4.3,,MW,0
19750,EMEC,1976,11,17,1,29,1,,31.09,35.39,,,,999,,4.5,,MW,0
41457,GII,1977,2,20,13,10,0,,33.76,34.48,,,,10,,4.2,,MB,633
19994,EMEC,1977,4,11,16,23,1,,30.73,36.91,,,,90,,5.0,,MB,0
106,AM93,1977,6,1,12,54,49,,31.30,34.75,,,,68,,5.6,,MB,69
58666,IRIS,1977,6,1,12,54,49,,31.30,36.16,,,,68,,5.7,,MB,63
20138,EMEC,1977,8,17,19,15,1,,35.41,32.20,,,,10,,4.0,,MW,0
20279,EMEC,1977,11,27,20,42,1,,32.10,37.72,,,,31,,4.3,,MW,503
68524,NCEDCB,1977,12,11,22,48,33.7,,36.00,37.23,,,,33,,4.7,,MB,0
20306,EMEC,1977,12,21,5,36,1,,33.11,36.15,,,,999,,4.0,,MW,0
20358,EMEC,1978,1,30,7,52,1,,33.84,34.67,,,,36,,4.6,,MW,260
20378,EMEC,1978,2,9,21,10,1,,36.84,37.07,,,,42,,4.5,,MW,0
68527,NCEDCB,1978,3,21,2,38,24.2,,30.98,36.97,,,,114,,4.0,,!MB,0
20472,EMEC,1978,4,21,19,12,1,,33.02,34.51,,,,33,,4.0,,MW,0
20475,EMEC,1978,4,22,5,1,1,,36.21,35.22,,,,48,,4.3,,MW,0
20622,EMEC,1978,6,24,0,51,1,,31.10,35.30,,,,999,,4.4,,MW,376
20674,EMEC,1978,7,29,4,34,1,,30.02,37.57,,,,28,,4.7,,MW,224
41463,GII,1978,8,8,22,6,0,,35.31,32.81,,,,10,,4.2,,MD,0
58645,IRIS,1978,8,30,23,52,8,,30.60,36.90,,,,10,,4.2,,MB,0
20815,EMEC,1978,11,11,2,47,1,,38.11,37.44,,,,33,,4.6,,MW,0
58639,IRIS,1979,1,13,4,45,52,,31.05,35.69,,,,101.2,,4.3,,MB,515
68533,NCEDCB,1979,3,21,5,4,14.2,,39.02,37.79,,,,10,,4.4,,MB,0
41470,GII,1979,4,23,13,1,0,,35.46,31.24,,,,10,,4.9,,MB,168
21020,EMEC,1979,4,26,9,28,1,,36.16,37.54,,,,45,,4.8,,MB,0
68537,NCEDCB,1979,5,25,17,10,56.8,,36.50,25.20,,,,10,,4.7,,MB,0
21058,EMEC,1979,5,28,9,27,1,,31.72,36.46,,,,111,,5.9,,MW,45
107,AM93,1979,5,28,92,73,4,,33.67,34.81,,,,111,,5.8,,MB,0
21182,EMEC,1979,8,11,20,19,1,,31.20,35.61,,,,80,,4.4,,MW,384
21187,EMEC,1979,8,14,17,32,1,,34.56,33.60,,,,10,,4.4,,MW,385
21214,EMEC,1979,8,31,21,50,1,,34.77,36.45,,,,999,,4.1,,MW,0
68541,NCEDCB,1979,9,14,17,26,46.7,,30.20,37.00,,,,10,,4.6,,MB,269
21240,EMEC,1979,9,20,10,36,1,,30.89,35.20,,,,49,,4.4,,MW,0
21346,EMEC,1979,12,28,3,9,1,,35.85,37.52,,,,47,,5.4,,MW,90
21351,EMEC,1980,1,2,12,52,1,,36.38,36.56,,,,32,,4.7,,MW,0
108,AM93,1979,12,31,62,13,6,,32.63,34.44,,,,93,,5.3,,MB,108
21395,EMEC,1980,2,20,10,26,1,,31.01,35.78,,,,66,,4.4,,MW,387
41474,GII,1980,3,24,0,53,0,,34.43,32.69,,,,10,,4.1,,MB,0
41476,GII,1980,5,3,15,38,13.6,,32.57,29.58,,,,33,,4.3,,MB,0
21551,EMEC,1980,7,5,2,48,1,,33.95,36.17,,,,42,,4.3,,MW,0
58596,IRIS,1980,9,22,5,20,10,,30.48,36.69,,,,2.6,,4.0,,!MB,0
21736,EMEC,1980,9,22,19,36,1,,31.86,35.32,,,,65,,4.4,,MW,0
58594,IRIS,1980,10,5,21,31,40,,37.15,37.60,,,,63.9,,4.2,,MB,654
21901,EMEC,1980,11,30,1,8,1,,31.38,36.03,,,,80,,4.8,,MW,205
58584,IRIS,1981,2,3,13,11,22,,30.74,37.44,,,,13.2,,4.0,,!MB,0
22064,EMEC,1981,2,19,2,41,1,,36.42,36.35,,,,52,,4.7,,MW,229
22343,EMEC,1981,3,25,4,46,1,,31.72,37.73,,,,42,,4.6,,MW,0
22406,EMEC,1981,4,26,14,13,1,,30.65,36.53,,,,76,,5.6,,MW,70
22459,EMEC,1981,5,15,20,49,1,,30.00,37.44,,,,999,,4.2,,MW,660
68561,NCEDCB,1981,7,10,21,39,32.33,,31.14,37.09,,,,125.8,,4.1,,MB,741
68562,NCEDCB,1981,8,10,5,21,24.18,,29.96,35.99,,,,50.9,,4.6,,MB,274
58565,IRIS,1981,9,12,12,29,23,,30.04,36.92,,,,29,,4.1,,!ML,742
58551,IRIS,1981,12,12,19,31,45,,31.94,37.12,,,,10,,5.1,,ML,0
58550,IRIS,1982,1,13,18,35,56,,35.51,32.73,,,,1,,4.4,,ML,399
23280,EMEC,1982,1,19,18,38,1,,35.61,35.93,,,,46,,4.6,,MW,275
23358,EMEC,1982,3,6,8,14,1,,30.44,34.94,,,,44,,4.5,,MW,0
23365,EMEC,1982,3,11,23,9,1,,33.87,33.57,,,,15,,4.5,,MW,325
41482,GII,1982,3,23,10,48,28,,34.37,27.96,,,,33,,4.3,,MB,0
23464,EMEC,1982,4,24,0,2,1,,35.40,37.74,,,,59,,4.3,,MW,538
23531,EMEC,1982,5,18,19,38,1,,36.40,37.10,,,,54,,4.2,,MW,0
23535,EMEC,1982,5,20,3,28,1,,33.70,35.05,,,,71,,4.6,,MW,0
41484,GII,1982,5,20,3,28,9.565,,34.09,34.61,,,,6,,4.5,,MB,0
58528,IRIS,1982,8,23,5,0,41,,30.59,36.43,,,,10,,4.1,,MB,0
68572,NCEDCB,1982,10,14,13,40,23.16,,34.81,26.87,,,,10,,4.8,,MB,0
68573,NCEDCB,1982,10,30,4,36,46.29,,34.00,27.76,,,,10,,4.5,,MB,327
23802,EMEC,1982,11,15,2,37,1,,31.50,35.48,,,,97,,4.3,,MW,0
23845,EMEC,1982,12,19,19,17,1,,34.06,34.89,,,,37,,4.9,,MW,0
23864,EMEC,1983,1,2,18,5,1,,38.10,37.80,,,,10,,4.5,,MW,0
58518,IRIS,1983,1,31,3,55,22,,34.63,29.95,,,,20,,4.4,,ML,0
58512,IRIS,1983,1,31,17,36,22,,33.90,29.83,,,,21,,4.8,,ML,174
41527,GII,1983,2,3,23,30,25.42,,34.77,29.22,,,,2,,5.1,,MB,127
41529,GII,1983,2,4,0,48,38.317,,34.16,28.98,,,,6,,4.2,,MB,0
58483,IRIS,1983,2,10,17,29,19,,35.62,28.92,,,,21,,5.1,,ML,129
24457,EMEC,1983,4,14,5,59,1,,30.95,37.10,,,,101,,4.5,,MW,284
41581,GII,1983,5,31,16,10,21.646,,32.75,34.11,,,,25,,4.1,,MB,674
24589,EMEC,1983,6,3,2,4,1,,35.75,33.83,,,,8,,4.8,,MW,0
41583,GII,1983,6,12,12,0,13.3,,32.98,28.79,,,,25,,5.2,,MB,113
41585,GII,1983,6,15,22,19,48.596,,34.50,27.19,,,,6,,4.2,,MB,0
58465,IRIS,1983,7,7,21,31,10,,30.54,36.69,,,,7.4,,4.7,,MB,0
41588,GII,1983,7,22,14,44,44.416,,37.55,35.85,,,,10,,4.0,,MD,0
58460,IRIS,1983,8,6,2,7,20,,32.43,26.71,,,,2,,4.4,,ML,0
24758,EMEC,1983,8,11,5,26,1,,31.13,35.62,,,,33,,5.0,,MW,0
24781,EMEC,1983,8,19,12,19,1,,32.06,35.56,,,,33,,4.0,,MW,0
24857,EMEC,1983,9,24,16,40,1,,33.31,34.62,,,,46,,4.6,,MW,236
24863,EMEC,1983,9,28,20,0,1,,32.72,34.87,,,,58,,4.3,,MW,427
41598,GII,1983,10,31,18,52,3.926,,33.90,34.84,,,,27,,4.3,,MB,428
25023,EMEC,1983,11,24,0,14,1,,36.12,37.05,,,,37,,4.8,,MW,0
25140,EMEC,1984,1,23,14,42,1,,31.01,36.73,,,,82,,4.6,,MW,237
58434,IRIS,1984,2,2,21,10,29,,30.81,37.21,,,,15,,4.5,,MS,285
58433,IRIS,1984,2,8,0,34,56,,36.07,32.14,,,,10.6,,4.2,,MS,575
25173,EMEC,1984,2,11,8,12,1,,30.30,36.83,,,,83,,4.9,,MW,157
41604,GII,1984,3,2,19,54,52.296,,35.41,28.63,,,,14,,4.2,,MB,576
58422,IRIS,1984,3,5,19,33,13,,35.53,33.21,,,,4.2,,4.3,,ML,432
25251,EMEC,1984,3,28,16,15,1,,33.58,34.75,,,,38,,5.3,,MW,96
109,AM93,1984,3,28,16,15,6,,31.30,34.75,,,,37.7,,4.5,,MB,0
41609,GII,1984,3,29,21,36,10.137,,32.10,30.04,,,,25,,4.9,,MB,158
41610,GII,1984,4,6,18,30,55.518,,33.88,30.33,,,,9,,4.5,,MB,0
25276,EMEC,1984,4,7,9,20,1,,32.15,33.78,,,,48,,4.6,,MW,238
25288,EMEC,1984,4,16,17,55,1,,31.20,35.72,,,,47,,4.6,,MW,239
41612,GII,1984,4,18,20,20,23.541,,33.38,28.84,,,,5,,4.2,,MB,0
58394,IRIS,1984,5,10,8,11,41,,36.76,36.17,,,,12,,4.0,,!ML,0
41617,GII,1984,5,25,7,5,5.921,,35.31,27.54,,,,5,,4.1,,MD,686
58374,IRIS,1984,5,29,0,51,12,,34.78,28.23,,,,1,,4.0,,!ML,765
68594,NCEDCB,1984,7,2,1,46,58.9,,34.57,25.26,,,,10,,5.1,,MW,0
58353,IRIS,1984,7,26,5,28,11,,35.42,31.36,,,,12,,4.0,,!ML,767
58350,IRIS,1984,7,27,12,6,19,,30.36,28.10,,,,1,,4.1,,!ML,0
41633,GII,1984,8,24,6,2,25.358,,35.19,32.65,,,,12,,5.2,,MB,115
25548,EMEC,1984,8,24,22,28,1,,30.14,37.63,,,,10,,4.2,,MW,0
58329,IRIS,1984,9,7,23,26,49,,34.96,27.10,,,,2,,4.4,,ML,0
25578,EMEC,1984,9,13,1,25,1,,30.15,35.96,,,,7,,4.2,,MW,0
58310,IRIS,1984,9,30,4,40,57,,35.01,25.98,,,,1,,4.9,,ML,0
25617,EMEC,1984,10,6,11,46,1,,30.70,35.74,,,,58,,4.1,,MW,0
41638,GII,1984,10,18,6,48,33.632,,34.52,28.93,,,,6,,4.0,,MD,0
58302,IRIS,1984,10,18,7,19,18,,35.63,33.23,,,,17.8,,4.9,,ML,162
41641,GII,1984,10,23,19,57,14.371,,35.39,31.22,,,,2,,4.0,,MD,772
58292,IRIS,1984,11,5,1,44,21,,35.40,32.12,,,,2.7,,4.4,,ML,347
25676,EMEC,1984,11,15,3,28,1,,36.28,37.12,,,,39,,4.4,,MW,0
58278,IRIS,1984,11,22,3,32,56,,35.19,30.82,,,,12,,4.0,,!ML,773
58266,IRIS,1984,12,8,7,41,53,,34.13,28.04,,,,10,,4.5,,MB,289
110,AM93,1984,12,18,13,59,0,,31.49,36.22,,,,39,,5.1,,MS,131
41647,GII,1984,12,21,3,17,46.513,,32.48,29.41,,,,1,,4.1,,MD,0
41649,GII,1985,1,13,15,8,47.391,,34.63,27.10,,,,10,,4.4,,MB,0
25756,EMEC,1985,1,25,6,8,1,,35.53,31.92,,,,15,,4.5,,MW,290
25768,EMEC,1985,1,31,1,25,1,,30.78,37.36,,,,49,,4.6,,MW,243
68606,NCEDCB,1985,2,28,16,55,47.22,,33.82,27.96,,,,10,,4.6,,MB,244
25835,EMEC,1985,3,14,15,6,1,,31.67,36.91,,,,16,,4.3,,MW,452
58226,IRIS,1985,3,19,5,27,52,,35.01,34.61,,,,4,,4.1,,!ML,0
41653,GII,1985,4,26,3,53,17.131,,37.11,34.20,,,,25,,4.3,,MB,0
58195,IRIS,1985,5,25,9,40,48,,31.63,33.38,,,,33,,4.2,,ML,0
58192,IRIS,1985,6,4,10,7,28,,36.21,30.92,,,,1.6,,4.3,,MS,458
25961,EMEC,1985,6,6,13,8,1,,31.21,35.56,,,,54,,5.1,,MW,133
25962,EMEC,1985,6,6,18,18,1,,32.65,34.85,,,,42,,4.6,,MW,245
25986,EMEC,1985,6,22,7,58,1,,36.98,37.26,,,,33,,4.6,,MW,0
26101,EMEC,1985,10,15,2,25,1,,31.87,36.13,,,,10,,4.0,,MW,0
41664,GII,1985,10,26,1,9,36.575,,34.69,27.91,,,,25,,4.1,,MD,0
41665,GII,1985,10,26,19,53,26.183,,36.34,34.47,,,,24,,4.0,,MD,0
58145,IRIS,1985,11,13,21,31,9,,32.08,29.82,,,,25,,4.0,,!ML,788
26139,EMEC,1985,11,16,11,26,1,,33.44,35.03,,,,66,,4.1,,MW,703
26140,EMEC,1985,11,17,0,16,1,,33.30,37.60,,,,10,,4.2,,MW,0
41667,GII,1985,12,11,16,0,51.987,,32.98,34.69,,,,25,,4.2,,MB,597
